order_id,order_date,product,category,quantity,price,total_sales,city,store,sales_channel,payment_method,discount,profit
ORD12764,30/08/2024,Phone Case,Accessories,3,8.83,24.64,Lagos,Store C,Online,Cash,0.07,4.6
ORD12765,29/10/2024,Notebook,Stationery,3,29.76,75,Port Harcourt,Store A,Online,Cash,0.16,9.86
ORD12766,18/12/2024,USB Cable,Electronics,3,143.16,343.58,Kano,Store A,Online,Mobile Money,0.2,76.7
ORD12767,27/07/2024,Backpack,Accessories,4,211.33,760.79,Abuja,Store C,Online,Mobile Money,0.1,200.83
ORD12768,09/10/2024,Phone Case,Accessories,1,58.93,51.27,Kano,Store A,Online,Cash,0.13,8.15
ORD12769,10/03/2024,Bluetooth Speaker,Electronics,3,64.1,153.84,Abuja,Store D,Online,Transfer,0.2,21.66
ORD12770,12/01/2024,Stapler,Stationery,3,15.3,40.39,Abuja,Store B,Online,Card,0.12,6.92
ORD12771,16/06/2024,Phone Case,Accessories,1,217.47,197.9,Abuja,Store C,Online,Cash,0.09,33.98
ORD12772,23/08/2024,Drawer Cabinet,Furniture,2,158.72,276.17,Abuja,Store D,Offline,Transfer,0.13,80.95
ORD12773,11/06/2024,Wireless Mouse,Electronics,2,82.85,135.87,Port Harcourt,Store A,Online,Cash,0.18,42.23
ORD12774,30/06/2024,Desk Organizer,Stationery,5,269.36,1319.86,Ibadan,Store C,Offline,Card,0.02,431.21
ORD12775,19/11/2024,Laptop Sleeve,Accessories,2,212.68,357.3,Port Harcourt,Store B,Offline,Mobile Money,0.16,56.91
ORD12776,22/03/2024,Drawer Cabinet,Furniture,5,100.64,488.1,Ibadan,Store C,Offline,Mobile Money,0.03,86.31
ORD12777,07/09/2024,Phone Case,Accessories,5,252.89,1036.85,Kano,Store D,Online,Card,0.18,309.89
ORD12778,19/06/2024,Office Chair,Furniture,4,88.5,346.92,Kano,Store C,Online,Mobile Money,0.02,71.14
ORD12779,02/01/2024,Office Chair,Furniture,3,225.5,649.44,Lagos,Store B,Offline,Transfer,0.04,171.12
ORD12780,08/09/2024,Bookshelf,Furniture,3,267.63,610.2,Port Harcourt,Store B,Offline,Card,0.24,117.04
ORD12781,18/03/2024,Laptop Stand,Electronics,2,80.27,134.85,Lagos,Store D,Offline,Card,0.16,46.41
ORD12782,08/09/2024,Office Chair,Furniture,3,202.25,600.68,Kano,Store D,Offline,Cash,0.01,83.13
ORD12783,21/03/2024,Desk Organizer,Stationery,4,145.02,458.26,Lagos,Store B,Offline,Transfer,0.21,100.2
ORD12784,19/09/2024,Phone Case,Accessories,4,216.95,807.05,Kano,Store A,Online,Transfer,0.07,127.11
ORD12785,15/04/2024,Phone Case,Accessories,2,152.55,295.95,Port Harcourt,Store C,Online,Transfer,0.03,64.41
ORD12786,27/03/2024,Wireless Mouse,Electronics,4,74.52,292.12,Port Harcourt,Store A,Online,Card,0.02,95.67
ORD12787,24/11/2024,Drawer Cabinet,Furniture,1,40.02,32.02,Kano,Store C,Offline,Mobile Money,0.2,6.89
ORD12788,12/09/2024,Pen Pack,Stationery,2,226.08,438.6,Kano,Store A,Offline,Card,0.03,147.97
ORD12789,04/07/2024,Drawer Cabinet,Furniture,1,183.38,139.37,Kano,Store B,Online,Transfer,0.24,21.71
ORD12790,02/02/2024,Pen Pack,Stationery,2,220.29,339.25,Kano,Store B,Online,Transfer,0.23,55.9
ORD12791,04/08/2024,USB Cable,Electronics,5,122.32,544.32,Lagos,Store C,Offline,Card,0.11,62.01
ORD12792,04/11/2024,Phone Case,Accessories,3,102.36,279.44,Lagos,Store B,Offline,Mobile Money,0.09,49.53
ORD12793,23/02/2024,Drawer Cabinet,Furniture,5,168.21,799,Lagos,Store D,Offline,Card,0.05,93.81
ORD12794,24/01/2024,Keyboard,Electronics,2,23.71,44.1,Ibadan,Store A,Online,Cash,0.07,11.7
ORD12795,25/01/2024,Bluetooth Speaker,Electronics,1,66.48,53.85,Abuja,Store A,Offline,Mobile Money,0.19,15.57
ORD12796,04/05/2024,Wireless Mouse,Electronics,1,267.77,235.64,Lagos,Store A,Online,Cash,0.12,52.96
ORD12797,15/08/2024,Office Chair,Furniture,5,208.99,971.8,Abuja,Store D,Online,Transfer,0.07,299.81
ORD12798,29/10/2024,Bluetooth Speaker,Electronics,2,166.16,312.38,Abuja,Store D,Online,Card,0.06,80.52
ORD12799,07/06/2024,Laptop Sleeve,Accessories,5,242.97,1020.47,Port Harcourt,Store C,Offline,Mobile Money,0.16,187.49
ORD12800,15/09/2024,Stapler,Stationery,4,179.77,647.17,Abuja,Store A,Online,Mobile Money,0.1,94.08
ORD12801,11/10/2024,Keyboard,Electronics,5,188.06,865.08,Lagos,Store D,Offline,Cash,0.08,221.05
ORD12802,25/02/2024,Wireless Mouse,Electronics,2,223.47,415.65,Lagos,Store D,Online,Mobile Money,0.07,86.3
ORD12803,18/12/2024,Desk Organizer,Stationery,1,123.88,101.58,Port Harcourt,Store C,Offline,Transfer,0.18,34.01
ORD12804,21/04/2024,Standing Desk,Furniture,1,131.18,101.01,Ibadan,Store D,Offline,Card,0.23,12.78
ORD12805,19/02/2024,Wireless Mouse,Electronics,5,281.33,1054.99,Ibadan,Store D,Online,Transfer,0.25,362.19
ORD12806,15/10/2024,Notebook,Stationery,5,29.55,116.72,Port Harcourt,Store B,Offline,Mobile Money,0.21,27.98
ORD12807,05/08/2024,Phone Case,Accessories,2,146.22,283.67,Abuja,Store A,Offline,Card,0.03,93.86
ORD12808,17/06/2024,Desk Organizer,Stationery,2,227.43,354.79,Kano,Store B,Offline,Cash,0.22,97.11
ORD12809,14/11/2024,Backpack,Accessories,4,255.59,981.47,Port Harcourt,Store D,Online,Mobile Money,0.04,285.64
ORD12810,26/08/2024,Office Chair,Furniture,1,274.53,238.84,Ibadan,Store A,Online,Card,0.13,78.23
ORD12811,18/01/2024,Keyboard,Electronics,1,93.1,75.41,Lagos,Store A,Offline,Card,0.19,24.74
ORD12812,25/12/2024,Notebook,Stationery,1,135.66,104.46,Abuja,Store B,Offline,Transfer,0.23,33.58
ORD12813,02/02/2024,Backpack,Accessories,2,211.22,392.87,Port Harcourt,Store A,Online,Cash,0.07,135.34
ORD12814,02/03/2024,Laptop Stand,Electronics,3,271.82,619.75,Abuja,Store B,Offline,Cash,0.24,200.54
ORD12815,08/01/2024,Phone Case,Accessories,4,99.83,319.46,Kano,Store C,Offline,Mobile Money,0.2,83.84
ORD12816,05/08/2024,Bluetooth Speaker,Electronics,2,61.76,122.28,Lagos,Store D,Online,Card,0.01,42.03
ORD12817,01/07/2024,Pen Pack,Stationery,4,5.81,22.54,Ibadan,Store A,Offline,Card,0.03,3.7
ORD12818,27/07/2024,Wireless Mouse,Electronics,2,106.9,200.97,Port Harcourt,Store D,Online,Transfer,0.06,21.26
ORD12819,19/04/2024,Phone Case,Accessories,4,140.43,550.49,Lagos,Store A,Offline,Cash,0.02,180.05
ORD12820,30/10/2024,Bookshelf,Furniture,5,289.05,1228.46,Port Harcourt,Store C,Online,Card,0.15,164.27
ORD12821,21/11/2024,Phone Case,Accessories,1,75.03,69.78,Abuja,Store A,Offline,Cash,0.07,18.12
ORD12822,15/08/2024,Laptop Sleeve,Accessories,3,119.67,308.75,Kano,Store A,Online,Cash,0.14,58.27
ORD12823,30/08/2024,USB Cable,Electronics,4,255.98,1013.68,Abuja,Store B,Offline,Transfer,0.01,115.33
ORD12824,06/05/2024,Desk Organizer,Stationery,4,166.7,633.46,Lagos,Store D,Offline,Mobile Money,0.05,191.95
ORD12825,21/10/2024,Bookshelf,Furniture,5,155.78,739.95,Port Harcourt,Store B,Offline,Cash,0.05,224.81
ORD12826,01/07/2024,Stapler,Stationery,1,148.7,120.45,Kano,Store A,Offline,Mobile Money,0.19,35.14
ORD12827,16/04/2024,Laptop Sleeve,Accessories,2,21.85,41.08,Abuja,Store B,Offline,Cash,0.06,9.29
ORD12828,17/10/2024,Office Chair,Furniture,1,177.68,133.26,Lagos,Store A,Online,Transfer,0.25,41.75
ORD12829,17/09/2024,Phone Case,Accessories,3,70.11,185.09,Ibadan,Store B,Online,Transfer,0.12,21.87
ORD12830,23/11/2024,Office Chair,Furniture,5,60.17,279.79,Ibadan,Store A,Online,Mobile Money,0.07,74.5
ORD12831,28/03/2024,Laptop Stand,Electronics,4,123.51,405.11,Port Harcourt,Store C,Online,Mobile Money,0.18,61.62
ORD12832,15/01/2024,Bookshelf,Furniture,2,210.11,331.97,Lagos,Store D,Offline,Mobile Money,0.21,80.07
ORD12833,05/02/2024,Bookshelf,Furniture,1,56.08,44.3,Port Harcourt,Store B,Offline,Cash,0.21,14.01
ORD12834,22/11/2024,Bluetooth Speaker,Electronics,1,266.76,232.08,Abuja,Store B,Online,Cash,0.13,56.19
ORD12835,09/07/2024,Phone Case,Accessories,2,9.64,18.89,Lagos,Store D,Offline,Mobile Money,0.02,3.97
ORD12836,20/02/2024,Wireless Mouse,Electronics,1,64.56,63.27,Lagos,Store C,Offline,Transfer,0.02,20.68
ORD12837,07/02/2024,Laptop Stand,Electronics,4,33.95,115.43,Ibadan,Store A,Offline,Transfer,0.15,15.15
ORD12838,11/12/2024,Notebook,Stationery,1,276.62,237.89,Ibadan,Store A,Online,Transfer,0.14,68.39
ORD12839,01/11/2024,Stapler,Stationery,4,86.67,325.88,Ibadan,Store D,Offline,Cash,0.06,54.44
ORD12840,24/09/2024,Desk Organizer,Stationery,3,79.27,180.74,Port Harcourt,Store C,Online,Mobile Money,0.24,33.79
ORD12841,17/07/2024,Laptop Stand,Electronics,5,92.75,440.56,Port Harcourt,Store A,Offline,Cash,0.05,150
ORD12842,10/07/2024,Standing Desk,Furniture,5,159.42,645.65,Lagos,Store C,Online,Card,0.19,132.93
ORD12843,17/06/2024,USB Cable,Electronics,1,168.18,148,Port Harcourt,Store A,Offline,Card,0.12,17.01
ORD12844,28/11/2024,Phone Case,Accessories,4,276.34,840.07,Lagos,Store D,Online,Mobile Money,0.24,221.51
ORD12845,27/07/2024,Stapler,Stationery,1,125.43,94.07,Port Harcourt,Store D,Offline,Transfer,0.25,19.89
ORD12846,30/11/2024,Bookshelf,Furniture,2,199.8,327.67,Lagos,Store A,Offline,Mobile Money,0.18,82.69
ORD12847,22/09/2024,Backpack,Accessories,1,124.51,110.81,Port Harcourt,Store D,Offline,Transfer,0.11,27.36
ORD12848,10/11/2024,USB Cable,Electronics,1,40.89,34.35,Ibadan,Store B,Online,Transfer,0.16,9.3
ORD12849,06/12/2024,Drawer Cabinet,Furniture,1,219.44,217.25,Port Harcourt,Store B,Online,Card,0.01,37.21
ORD12850,21/06/2024,Bluetooth Speaker,Electronics,5,59.9,284.52,Ibadan,Store D,Offline,Transfer,0.05,86.66
ORD12851,07/09/2024,Laptop Sleeve,Accessories,3,236.39,666.62,Lagos,Store D,Online,Cash,0.06,175.45
ORD12852,16/01/2024,Backpack,Accessories,4,207.33,754.68,Abuja,Store B,Online,Cash,0.09,144.83
ORD12853,28/05/2024,Bluetooth Speaker,Electronics,5,58.38,251.03,Lagos,Store A,Offline,Transfer,0.14,39.32
ORD12854,02/12/2024,Laptop Sleeve,Accessories,1,159.75,138.98,Port Harcourt,Store D,Online,Mobile Money,0.13,37.59
ORD12855,08/12/2024,Wireless Mouse,Electronics,2,195.61,316.89,Lagos,Store B,Online,Mobile Money,0.19,89.95
ORD12856,12/12/2024,Laptop Stand,Electronics,2,229.54,367.26,Ibadan,Store A,Online,Transfer,0.2,107.94
ORD12857,08/08/2024,Stapler,Stationery,5,234.58,891.4,Abuja,Store C,Online,Transfer,0.24,280.95
ORD12858,25/11/2024,Keyboard,Electronics,1,52.53,42.02,Abuja,Store B,Offline,Card,0.2,9.41
ORD12859,07/03/2024,Drawer Cabinet,Furniture,4,180.23,598.36,Ibadan,Store D,Online,Mobile Money,0.17,206.52
ORD12860,23/11/2024,Laptop Stand,Electronics,2,80.59,132.17,Lagos,Store B,Offline,Card,0.18,25.89
ORD12861,09/04/2024,Keyboard,Electronics,2,132.41,217.15,Abuja,Store A,Online,Card,0.18,34.67
ORD12862,06/09/2024,Phone Case,Accessories,4,20.28,61.65,Abuja,Store B,Online,Transfer,0.24,18.74
ORD12863,03/09/2024,Bluetooth Speaker,Electronics,5,261.03,1135.48,Ibadan,Store A,Online,Mobile Money,0.13,121.29
ORD12864,20/06/2024,Bluetooth Speaker,Electronics,3,215.91,557.05,Lagos,Store D,Offline,Mobile Money,0.14,183.34
ORD12865,22/12/2024,Drawer Cabinet,Furniture,1,141.81,133.3,Abuja,Store B,Offline,Transfer,0.06,41.51
ORD12866,25/08/2024,USB Cable,Electronics,4,195.81,759.74,Lagos,Store B,Online,Card,0.03,129.73
ORD12867,25/03/2024,Laptop Sleeve,Accessories,1,184.63,145.86,Lagos,Store C,Offline,Mobile Money,0.21,45.14
ORD12868,23/02/2024,Phone Case,Accessories,3,251.04,594.96,Lagos,Store A,Online,Cash,0.21,130.1
ORD12869,16/05/2024,Stapler,Stationery,5,246.58,1047.97,Kano,Store D,Online,Cash,0.15,134.03
ORD12870,17/03/2024,Bookshelf,Furniture,1,275.54,217.68,Ibadan,Store D,Online,Card,0.21,47.67
ORD12871,04/03/2024,Phone Case,Accessories,5,77.38,313.39,Lagos,Store B,Online,Cash,0.19,79.66
ORD12872,05/08/2024,Standing Desk,Furniture,4,22.65,77.01,Abuja,Store D,Offline,Cash,0.15,17.11
ORD12873,26/01/2024,Keyboard,Electronics,4,123.92,376.72,Ibadan,Store D,Online,Mobile Money,0.24,126.75
ORD12874,21/08/2024,Bluetooth Speaker,Electronics,4,126.87,426.28,Port Harcourt,Store D,Online,Transfer,0.16,80.02
ORD12875,26/05/2024,Standing Desk,Furniture,2,177.56,326.71,Port Harcourt,Store B,Online,Card,0.08,110.06
ORD12876,29/07/2024,Backpack,Accessories,3,94,236.88,Lagos,Store B,Online,Cash,0.16,30.81
ORD12877,25/10/2024,Office Chair,Furniture,4,34.36,107.2,Port Harcourt,Store A,Online,Cash,0.22,26.01
ORD12878,22/06/2024,Wireless Mouse,Electronics,2,216.53,368.1,Kano,Store A,Offline,Transfer,0.15,47.24
ORD12879,02/11/2024,Bookshelf,Furniture,2,108.56,186.72,Kano,Store B,Online,Transfer,0.14,42.65
ORD12880,11/09/2024,Keyboard,Electronics,1,289.71,254.94,Ibadan,Store A,Online,Mobile Money,0.12,58.52
ORD12881,09/09/2024,Office Chair,Furniture,2,83.86,140.88,Port Harcourt,Store D,Offline,Card,0.16,39.4
ORD12882,23/08/2024,Laptop Sleeve,Accessories,2,178.2,320.76,Port Harcourt,Store A,Online,Cash,0.1,66.41
ORD12883,09/12/2024,Phone Case,Accessories,4,137.4,450.67,Port Harcourt,Store C,Offline,Card,0.18,58.06
ORD12884,20/10/2024,Office Chair,Furniture,1,7.63,6.18,Lagos,Store A,Online,Transfer,0.19,0.9
ORD12885,28/01/2024,Pen Pack,Stationery,2,87.7,131.55,Abuja,Store B,Offline,Transfer,0.25,29.81
ORD12886,24/10/2024,Desk Organizer,Stationery,2,75.05,141.09,Abuja,Store B,Online,Cash,0.06,23.25
ORD12887,21/07/2024,Desk Organizer,Stationery,4,9.86,32.34,Abuja,Store B,Online,Card,0.18,9.77
ORD12888,27/06/2024,Backpack,Accessories,1,13.08,11.12,Ibadan,Store D,Offline,Mobile Money,0.15,2.5
ORD12889,17/02/2024,Stapler,Stationery,3,201.88,599.58,Port Harcourt,Store A,Online,Transfer,0.01,147.22
ORD12890,22/01/2024,Drawer Cabinet,Furniture,5,70.58,324.67,Abuja,Store A,Online,Transfer,0.08,106.08
ORD12891,28/10/2024,Phone Case,Accessories,2,50.44,85.75,Port Harcourt,Store B,Online,Cash,0.15,11.35
ORD12892,29/01/2024,Phone Case,Accessories,2,265.38,398.07,Lagos,Store B,Online,Transfer,0.25,124.43
ORD12893,16/05/2024,Laptop Stand,Electronics,5,122.15,549.68,Kano,Store C,Offline,Cash,0.1,113.87
ORD12894,24/08/2024,Drawer Cabinet,Furniture,4,29.87,113.51,Abuja,Store D,Offline,Mobile Money,0.05,25.72
ORD12895,09/07/2024,Bookshelf,Furniture,2,133.81,264.94,Port Harcourt,Store C,Offline,Mobile Money,0.01,71.61
ORD12896,20/08/2024,Keyboard,Electronics,4,59.42,230.55,Port Harcourt,Store A,Online,Mobile Money,0.03,36.55
ORD12897,09/11/2024,Laptop Sleeve,Accessories,2,261.92,455.74,Ibadan,Store C,Online,Cash,0.13,158.62
ORD12898,02/12/2024,Laptop Stand,Electronics,1,267.89,243.78,Ibadan,Store A,Offline,Transfer,0.09,30.38
ORD12899,21/12/2024,Drawer Cabinet,Furniture,2,18.51,30.36,Port Harcourt,Store C,Online,Transfer,0.18,9.87
ORD12900,25/04/2024,Stapler,Stationery,4,46,150.88,Kano,Store B,Offline,Cash,0.18,18.15
ORD12901,19/07/2024,Notebook,Stationery,4,60.53,210.64,Abuja,Store A,Online,Mobile Money,0.13,26.04
ORD12902,07/07/2024,Office Chair,Furniture,4,112.64,355.94,Lagos,Store D,Online,Mobile Money,0.21,86.58
ORD12903,19/02/2024,Bluetooth Speaker,Electronics,3,110.18,307.4,Abuja,Store C,Offline,Transfer,0.07,77.35
ORD12904,08/08/2024,Phone Case,Accessories,5,212.54,988.31,Ibadan,Store B,Online,Card,0.07,110.89
ORD12905,03/03/2024,Office Chair,Furniture,1,14.03,12.35,Kano,Store C,Online,Mobile Money,0.12,1.8
ORD12906,08/02/2024,USB Cable,Electronics,5,209.95,808.31,Ibadan,Store A,Offline,Card,0.23,149.12
ORD12907,08/03/2024,Bookshelf,Furniture,4,162.29,551.79,Port Harcourt,Store D,Offline,Mobile Money,0.15,139.59
ORD12908,24/07/2024,Bluetooth Speaker,Electronics,3,5.81,14.99,Lagos,Store B,Offline,Mobile Money,0.14,2.99
ORD12909,10/04/2024,Notebook,Stationery,2,41.21,77.47,Kano,Store B,Offline,Card,0.06,11.9
ORD12910,18/12/2024,Office Chair,Furniture,5,217.74,1023.38,Abuja,Store B,Online,Cash,0.06,256.15
ORD12911,02/02/2024,Desk Organizer,Stationery,2,203.85,354.7,Ibadan,Store B,Offline,Card,0.13,60.96
ORD12912,13/06/2024,Laptop Sleeve,Accessories,5,211.59,825.2,Ibadan,Store C,Offline,Cash,0.22,187.75
ORD12913,10/08/2024,Laptop Stand,Electronics,2,219.64,369,Lagos,Store B,Online,Cash,0.16,98.8
ORD12914,05/12/2024,Laptop Sleeve,Accessories,5,226.6,963.05,Port Harcourt,Store B,Offline,Transfer,0.15,295.71
ORD12915,28/09/2024,Standing Desk,Furniture,2,282.9,526.19,Lagos,Store A,Online,Transfer,0.07,65.24
ORD12916,01/01/2024,Phone Case,Accessories,3,254.36,763.08,Lagos,Store B,Online,Cash,0,148.05
ORD12917,11/02/2024,Stapler,Stationery,1,171.6,157.87,Ibadan,Store B,Offline,Card,0.08,45.35
ORD12918,01/05/2024,Stapler,Stationery,1,268.12,206.45,Ibadan,Store A,Offline,Mobile Money,0.23,48.01
ORD12919,24/10/2024,USB Cable,Electronics,4,125.34,481.31,Ibadan,Store B,Offline,Transfer,0.04,161.49
ORD12920,20/08/2024,Phone Case,Accessories,3,50.88,122.11,Port Harcourt,Store C,Online,Cash,0.2,30.28
ORD12921,04/10/2024,Laptop Stand,Electronics,1,85.13,65.55,Abuja,Store D,Offline,Card,0.23,22.88
ORD12922,26/01/2024,Drawer Cabinet,Furniture,3,25.66,70.82,Port Harcourt,Store A,Offline,Card,0.08,14.75
ORD12923,20/01/2024,Standing Desk,Furniture,5,246.67,1097.68,Port Harcourt,Store B,Offline,Card,0.11,202.53
ORD12924,30/09/2024,Standing Desk,Furniture,2,245.42,382.86,Ibadan,Store D,Online,Cash,0.22,73.69
ORD12925,01/03/2024,Laptop Sleeve,Accessories,3,54.03,157.23,Ibadan,Store C,Online,Transfer,0.03,19.76
ORD12926,18/03/2024,Wireless Mouse,Electronics,3,212.13,585.48,Port Harcourt,Store A,Offline,Mobile Money,0.08,125.57
ORD12927,29/07/2024,Desk Organizer,Stationery,1,234.68,213.56,Lagos,Store A,Online,Card,0.09,37.73
ORD12928,17/04/2024,Office Chair,Furniture,1,203.32,197.22,Kano,Store B,Offline,Card,0.03,25.71
ORD12929,29/12/2024,Backpack,Accessories,3,176.17,496.8,Port Harcourt,Store B,Offline,Cash,0.06,139.11
ORD12930,14/11/2024,Standing Desk,Furniture,3,252.47,711.97,Kano,Store D,Online,Card,0.06,225.35
ORD12931,25/09/2024,Pen Pack,Stationery,4,24.32,73.93,Kano,Store D,Online,Transfer,0.24,17.94
ORD12932,22/06/2024,Phone Case,Accessories,2,34.06,53.81,Ibadan,Store B,Online,Transfer,0.21,11.12
ORD12933,07/12/2024,Office Chair,Furniture,4,32.23,101.85,Kano,Store A,Offline,Mobile Money,0.21,24.36
ORD12934,15/01/2024,Drawer Cabinet,Furniture,5,250.72,1065.56,Lagos,Store D,Offline,Transfer,0.15,358.25
ORD12935,04/06/2024,Desk Organizer,Stationery,1,240.08,204.07,Lagos,Store B,Offline,Transfer,0.15,21.28
ORD12936,20/03/2024,Phone Case,Accessories,3,95.76,226.95,Abuja,Store A,Offline,Cash,0.21,79.14
ORD12937,01/08/2024,Backpack,Accessories,4,147.89,449.59,Kano,Store D,Online,Transfer,0.24,138.72
ORD12938,19/04/2024,Wireless Mouse,Electronics,2,90.15,162.27,Port Harcourt,Store D,Online,Cash,0.1,25.67
ORD12939,21/02/2024,Notebook,Stationery,5,32.7,143.88,Port Harcourt,Store D,Offline,Transfer,0.12,47.31
ORD12940,14/08/2024,Backpack,Accessories,1,213.93,162.59,Kano,Store B,Online,Transfer,0.24,33.18
ORD12941,04/09/2024,Bookshelf,Furniture,2,227.79,382.69,Lagos,Store B,Online,Cash,0.16,97.63
ORD12942,04/12/2024,Phone Case,Accessories,1,78.61,77.82,Abuja,Store C,Offline,Transfer,0.01,15.54
ORD12943,03/09/2024,Drawer Cabinet,Furniture,4,86.89,302.38,Abuja,Store D,Online,Card,0.13,102.24
ORD12944,07/09/2024,Backpack,Accessories,2,223.47,433.53,Port Harcourt,Store B,Online,Card,0.03,64.46
ORD12945,28/01/2024,Laptop Sleeve,Accessories,3,94.97,227.93,Ibadan,Store A,Online,Mobile Money,0.2,25.57
ORD12946,12/12/2024,Pen Pack,Stationery,5,101.46,492.08,Lagos,Store B,Online,Transfer,0.03,149.71
ORD12947,25/04/2024,Stapler,Stationery,4,98.69,339.49,Abuja,Store B,Offline,Card,0.14,69.77
ORD12948,12/06/2024,Keyboard,Electronics,1,281.9,259.35,Lagos,Store A,Offline,Card,0.08,82.29
ORD12949,27/08/2024,Notebook,Stationery,4,223.52,822.55,Port Harcourt,Store C,Online,Mobile Money,0.08,216.04
ORD12950,22/11/2024,Phone Case,Accessories,5,180.34,856.62,Abuja,Store D,Offline,Transfer,0.05,142.99
ORD12951,23/02/2024,Bookshelf,Furniture,3,260.05,608.52,Lagos,Store A,Online,Cash,0.22,128.29
ORD12952,04/11/2024,Notebook,Stationery,3,139.71,373.03,Lagos,Store B,Online,Cash,0.11,71.03
ORD12953,22/08/2024,Laptop Sleeve,Accessories,5,149.74,621.42,Kano,Store D,Offline,Card,0.17,168.56
ORD12954,09/06/2024,Keyboard,Electronics,3,200.52,601.56,Ibadan,Store A,Offline,Mobile Money,0,102.04
ORD12955,05/06/2024,Office Chair,Furniture,1,245.36,206.1,Ibadan,Store C,Online,Transfer,0.16,53.81
ORD12956,20/02/2024,Bookshelf,Furniture,3,178.42,519.2,Port Harcourt,Store B,Online,Transfer,0.03,145.96
ORD12957,18/11/2024,Notebook,Stationery,3,257.74,750.02,Ibadan,Store A,Offline,Transfer,0.03,229.89
ORD12958,26/01/2024,Laptop Stand,Electronics,4,56.71,204.16,Abuja,Store D,Offline,Cash,0.1,40.35
ORD12959,10/12/2024,USB Cable,Electronics,2,42.16,78.42,Abuja,Store A,Offline,Card,0.07,9.82
ORD12960,16/03/2024,USB Cable,Electronics,5,190.12,731.96,Abuja,Store A,Online,Transfer,0.23,83.37
ORD12961,19/01/2024,Backpack,Accessories,4,168.16,598.65,Ibadan,Store C,Online,Card,0.11,162.84
ORD12962,20/06/2024,Keyboard,Electronics,1,55.8,47.99,Ibadan,Store B,Offline,Card,0.14,11.54
ORD12963,23/07/2024,Backpack,Accessories,4,294.49,895.25,Port Harcourt,Store D,Offline,Mobile Money,0.24,293.46
ORD12964,03/07/2024,Laptop Sleeve,Accessories,3,239.6,654.11,Port Harcourt,Store C,Offline,Card,0.09,69.3
ORD12965,03/10/2024,Pen Pack,Stationery,3,148.36,436.18,Port Harcourt,Store C,Offline,Cash,0.02,143.37
ORD12966,26/11/2024,Office Chair,Furniture,4,60.57,232.59,Abuja,Store D,Online,Mobile Money,0.04,49.06
ORD12967,08/08/2024,Laptop Sleeve,Accessories,3,47.18,138.71,Lagos,Store D,Online,Cash,0.02,28.68
ORD12968,06/01/2024,Pen Pack,Stationery,3,110.02,290.45,Lagos,Store B,Offline,Cash,0.12,90.93
ORD12969,01/02/2024,USB Cable,Electronics,2,291.82,455.24,Lagos,Store D,Online,Cash,0.22,130.39
ORD12970,08/02/2024,Drawer Cabinet,Furniture,1,270.52,227.24,Kano,Store D,Offline,Cash,0.16,34.6
ORD12971,13/04/2024,Wireless Mouse,Electronics,1,191.65,176.32,Abuja,Store A,Offline,Card,0.08,33.38
ORD12972,07/09/2024,Laptop Stand,Electronics,5,171,726.75,Port Harcourt,Store B,Offline,Cash,0.15,97.67
ORD12973,17/08/2024,Keyboard,Electronics,2,30.95,52,Abuja,Store C,Online,Cash,0.16,16.71
ORD12974,05/02/2024,Notebook,Stationery,1,34.17,33.83,Ibadan,Store B,Offline,Transfer,0.01,10.89
ORD12975,28/11/2024,Wireless Mouse,Electronics,1,195.41,164.14,Lagos,Store B,Online,Cash,0.16,25.33
ORD12976,26/08/2024,Laptop Stand,Electronics,3,18.21,48.07,Ibadan,Store B,Online,Card,0.12,14.07
ORD12977,23/01/2024,Laptop Sleeve,Accessories,2,119.65,239.3,Lagos,Store C,Offline,Card,0,69.42
ORD12978,06/01/2024,Notebook,Stationery,1,257.16,198.01,Kano,Store B,Online,Card,0.23,65.82
ORD12979,18/01/2024,Phone Case,Accessories,4,90.77,355.82,Ibadan,Store A,Offline,Cash,0.02,74.52
ORD12980,23/08/2024,Stapler,Stationery,3,235.44,642.75,Lagos,Store A,Online,Transfer,0.09,116.67
ORD12981,22/06/2024,Laptop Sleeve,Accessories,5,242.03,943.92,Kano,Store B,Online,Transfer,0.22,186.52
ORD12982,16/07/2024,Laptop Stand,Electronics,2,214.55,424.81,Lagos,Store B,Online,Card,0.01,48.38
